what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472441638100
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472441638178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472441643225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441644817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441650524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472441656702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472441679344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472441711126
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1472441711204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441714870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441715937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441720088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441720088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441720306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441720609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441721561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441735894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472441842355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441845802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441847236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441850343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441850343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441850562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441851236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441852144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441861817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472441866957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441868540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441870108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441873493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441874513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441877933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441877948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441878151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441878422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441880049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472442068501
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472442077037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472442111800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472442142132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472442196568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472442261781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1472442261796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472442265478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472442267007
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472442267194
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1472442267875
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1472442267890
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1472442267940
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1472442267963
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1472698443172
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1472698443177
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1472698443180
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1472698443249
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1472698443251
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1472698443252
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1472698443254
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1472698443256
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1472698443257
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1472698443259
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1472698443261
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1472698443263
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1472698443265
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1472698443266
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1472698443268
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1472698443270
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1472698443273
