what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475032384194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1475032388862
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475032428312
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475032451046
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475032471069
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475032581544
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1475032593701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475032663060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475032704300
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.convertAction",1475032704323
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1475032709849
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1475032711813
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1475032711871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1475032714576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475032715820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475032782167
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1475032784271
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1475032831228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475032834829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475033042951
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1475033046358
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475033050685
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1475033051800
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475033051865
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475033102519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1475033116301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475033118016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475033437905
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475033440227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1475033443788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475033445449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475033445849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475033447601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475033857299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475033859173
